,0,1,2,3,4,5,6,7,8,9,10
581,77,80,6,0,71,0,6,110,0,0,298
582,78,12,6,10,7,0,10,13,1,0,301
583,58,6,4,8,6,4,8,10,7,3,114
584,34,74,2,6,74,3,6,119,3,0,1
585,25,41,2,15,41,3,15,65,3,0,0
586,78,12,6,10,7,0,10,12,0,0,298
587,1,73,0,6,72,0,6,113,0,0,6
588,78,12,6,10,7,0,10,12,0,3,297
589,60,21,4,1,21,4,1,35,7,3,140
590,24,38,2,14,38,3,14,61,3,0,0
591,0,72,0,6,71,0,6,110,0,0,298
592,3,7,0,10,7,0,10,12,0,0,297
593,27,48,2,17,48,3,17,74,3,0,0
594,0,72,0,6,71,0,6,111,1,0,301
595,68,50,4,17,49,4,17,75,7,3,206
596,78,12,6,10,7,0,10,12,0,0,297
597,1,73,0,6,72,0,6,114,1,0,301
598,19,19,2,1,20,3,1,34,3,0,0
599,4,13,0,5,13,0,5,21,0,0,298
600,4,13,0,5,13,0,5,22,1,0,301
601,26,44,2,16,44,3,16,69,3,0,0
602,74,71,4,7,70,4,7,108,7,3,247
603,65,40,4,14,39,4,14,62,7,3,195
604,23,35,2,13,35,3,13,57,3,0,0
605,64,37,4,13,36,4,13,58,7,3,69
606,66,43,4,15,42,4,15,66,7,3,33
607,30,57,2,20,57,3,20,86,3,0,0
608,5,14,0,5,14,0,5,24,0,0,6
609,5,14,0,5,14,0,5,25,1,0,301
610,15,0,2,2,1,3,2,3,3,0,0
611,63,33,4,11,32,4,11,52,7,3,68
612,31,60,2,12,60,3,12,90,3,0,0
613,61,24,4,9,24,4,9,39,7,3,22
614,62,29,4,3,28,4,3,46,7,3,259
615,33,69,2,7,69,3,7,107,3,0,0
616,20,22,2,9,23,3,9,38,3,0,0
617,29,54,2,19,54,3,19,82,3,0,0
618,35,77,2,0,77,3,0,125,3,0,1
619,3,7,0,10,7,0,10,12,0,0,297
620,22,31,2,11,31,3,11,51,3,0,0
621,2,68,0,7,67,0,7,102,0,0,6
622,2,68,0,7,67,0,7,103,1,0,301
623,3,7,0,10,7,0,10,13,1,0,301
624,79,25,6,9,13,0,5,22,1,0,301
625,79,25,6,9,13,0,5,21,0,0,298
626,79,25,6,9,13,0,5,21,0,3,297
627,4,13,0,5,13,0,5,21,0,0,297
628,79,25,6,9,13,0,5,21,0,0,297
629,70,56,4,19,55,4,19,83,7,3,30
630,28,51,2,18,51,3,18,78,3,0,0
631,57,2,4,2,2,4,2,4,7,3,64
632,71,59,4,20,58,4,20,87,7,3,237
633,16,4,2,8,5,3,8,9,3,0,0
634,76,79,4,0,78,4,0,126,7,3,101
635,59,11,4,10,11,4,10,18,7,3,218
636,72,62,4,12,61,4,12,91,7,3,187
637,21,27,2,3,27,3,3,45,3,0,1
638,75,76,4,6,75,4,6,120,7,3,141
639,17,9,2,10,10,3,10,17,3,0,0
640,69,53,4,18,52,4,18,79,7,3,106
641,18,17,2,5,18,3,5,31,3,0,0
642,32,65,2,4,65,3,4,99,3,0,1
643,77,80,6,0,71,0,6,111,1,0,301
644,77,80,6,0,71,0,6,110,0,0,298
645,77,80,6,0,71,0,6,110,0,3,297
646,73,67,4,4,66,4,4,100,7,3,169
647,58,6,4,8,6,4,8,10,7,3,89
648,67,46,4,16,45,4,16,70,7,3,155
649,34,74,2,6,74,3,6,119,3,0,1
650,77,80,6,0,71,0,6,110,0,0,297
651,0,72,0,6,71,0,6,110,0,0,297
652,25,41,2,15,41,3,15,65,3,0,0
653,60,21,4,1,21,4,1,35,7,3,250
654,24,38,2,14,38,3,14,61,3,0,0
655,0,72,0,6,71,0,6,110,0,0,297
656,68,50,4,17,49,4,17,75,7,3,256
657,78,12,6,10,7,0,10,13,1,0,301
658,1,73,0,6,72,0,6,113,0,0,6
659,27,48,2,17,48,3,17,74,3,0,0
660,78,12,6,10,7,0,10,12,0,0,297
661,78,12,6,10,7,0,10,12,0,3,295
662,0,72,0,6,71,0,6,111,1,0,301
663,1,73,0,6,72,0,6,114,1,0,301
664,19,19,2,1,20,3,1,34,3,0,0
665,3,7,0,10,7,0,10,12,0,0,295
666,78,12,6,10,7,0,10,12,0,0,295
667,4,13,0,5,13,0,5,21,0,0,297
668,4,13,0,5,13,0,5,22,1,0,301
669,26,44,2,16,44,3,16,69,3,0,0
670,74,71,4,7,70,4,7,108,7,3,167
671,65,40,4,14,39,4,14,62,7,3,273
672,23,35,2,13,35,3,13,57,3,0,0
673,64,37,4,13,36,4,13,58,7,3,146
674,66,43,4,15,42,4,15,66,7,3,113
675,30,57,2,20,57,3,20,86,3,0,0
676,5,14,0,5,14,0,5,24,0,0,6
677,5,14,0,5,14,0,5,25,1,0,301
678,15,0,2,2,1,3,2,3,3,0,0
679,63,33,4,11,32,4,11,52,7,3,134
680,31,60,2,12,60,3,12,90,3,0,0
681,61,24,4,9,24,4,9,39,7,3,260
682,62,29,4,3,28,4,3,46,7,3,41
683,20,22,2,9,23,3,9,38,3,0,0
684,33,69,2,7,69,3,7,107,3,0,0
685,29,54,2,19,54,3,19,82,3,0,0
686,35,77,2,0,77,3,0,125,3,0,1
687,22,31,2,11,31,3,11,51,3,0,0
688,2,68,0,7,67,0,7,102,0,0,6
689,2,68,0,7,67,0,7,103,1,0,301
690,3,7,0,10,7,0,10,12,0,0,295
691,3,7,0,10,7,0,10,13,1,0,301
692,79,25,6,9,13,0,5,22,1,0,301
693,70,56,4,19,55,4,19,83,7,3,14
694,79,25,6,9,13,0,5,21,0,0,297
695,79,25,6,9,13,0,5,21,0,3,295
696,4,13,0,5,13,0,5,21,0,0,295
697,79,25,6,9,13,0,5,21,0,0,295
698,28,51,2,18,51,3,18,78,3,0,0
699,57,2,4,2,2,4,2,4,7,3,244
700,16,4,2,8,5,3,8,9,3,0,0
701,76,79,4,0,78,4,0,126,7,3,130
702,71,59,4,20,58,4,20,87,7,3,287
703,59,11,4,10,11,4,10,18,7,3,189
704,72,62,4,12,61,4,12,91,7,3,129
705,21,27,2,3,27,3,3,45,3,0,1
706,69,53,4,18,52,4,18,79,7,3,97
707,75,76,4,6,75,4,6,120,7,3,205
708,17,9,2,10,10,3,10,17,3,0,0
709,18,17,2,5,18,3,5,31,3,0,0
710,32,65,2,4,65,3,4,99,3,0,1
711,73,67,4,4,66,4,4,100,7,3,255
712,58,6,4,8,6,4,8,10,7,3,266
713,67,46,4,16,45,4,16,70,7,3,54
714,34,74,2,6,74,3,6,119,3,0,1
715,77,80,6,0,71,0,6,111,1,0,301
716,77,80,6,0,71,0,6,110,0,0,297
717,77,80,6,0,71,0,6,110,0,3,295
718,0,72,0,6,71,0,6,110,0,0,295
719,60,21,4,1,21,4,1,35,7,3,223
720,77,80,6,0,71,0,6,110,0,0,295
721,25,41,2,15,41,3,15,65,3,0,0
722,24,38,2,14,38,3,14,61,3,0,0
723,68,50,4,17,49,4,17,75,7,3,184
724,27,48,2,17,48,3,17,74,3,0,0
725,0,72,0,6,71,0,6,110,0,0,295
726,1,73,0,6,72,0,6,113,0,0,6
727,1,73,0,6,72,0,6,114,1,0,301
728,0,72,0,6,71,0,6,111,1,0,301
729,19,19,2,1,20,3,1,34,3,0,0
730,78,12,6,10,7,0,10,13,1,0,301
731,78,12,6,10,7,0,10,12,0,0,295
732,78,12,6,10,7,0,10,12,0,3,294
733,3,7,0,10,7,0,10,12,0,0,294
734,78,12,6,10,7,0,10,12,0,0,294
735,4,13,0,5,13,0,5,21,0,0,295
736,4,13,0,5,13,0,5,22,1,0,301
737,26,44,2,16,44,3,16,69,3,0,0
738,74,71,4,7,70,4,7,108,7,3,122
739,23,35,2,13,35,3,13,57,3,0,0
740,65,40,4,14,39,4,14,62,7,3,289
741,64,37,4,13,36,4,13,58,7,3,16
742,66,43,4,15,42,4,15,66,7,3,254
743,30,57,2,20,57,3,20,86,3,0,0
744,5,14,0,5,14,0,5,24,0,0,6
745,5,14,0,5,14,0,5,25,1,0,301
746,15,0,2,2,1,3,2,3,3,0,0
747,63,33,4,11,32,4,11,52,7,3,119
748,31,60,2,12,60,3,12,90,3,0,0
749,62,29,4,3,28,4,3,46,7,3,81
750,61,24,4,9,24,4,9,39,7,3,183
751,20,22,2,9,23,3,9,38,3,0,0
752,33,69,2,7,69,3,7,107,3,0,0
753,29,54,2,19,54,3,19,82,3,0,0
754,35,77,2,0,77,3,0,125,3,0,1
755,2,68,0,7,67,0,7,102,0,0,6
756,22,31,2,11,31,3,11,51,3,0,0
757,2,68,0,7,67,0,7,103,1,0,301
758,3,7,0,10,7,0,10,12,0,0,294
759,3,7,0,10,7,0,10,13,1,0,301
760,70,56,4,19,55,4,19,83,7,3,75
761,79,25,6,9,13,0,5,22,1,0,301
762,79,25,6,9,13,0,5,21,0,0,295
763,28,51,2,18,51,3,18,78,3,0,0
764,79,25,6,9,13,0,5,21,0,3,294
765,4,13,0,5,13,0,5,21,0,0,294
766,79,25,6,9,13,0,5,21,0,0,294
767,57,2,4,2,2,4,2,4,7,3,36
768,16,4,2,8,5,3,8,9,3,0,0
769,76,79,4,0,78,4,0,126,7,3,49
770,71,59,4,20,58,4,20,87,7,3,38
771,72,62,4,12,61,4,12,91,7,3,94
772,59,11,4,10,11,4,10,18,7,3,214
773,21,27,2,3,27,3,3,45,3,0,1
774,75,76,4,6,75,4,6,120,7,3,149
775,17,9,2,10,10,3,10,17,3,0,0
776,69,53,4,18,52,4,18,79,7,3,230
777,18,17,2,5,18,3,5,31,3,0,0
778,32,65,2,4,65,3,4,99,3,0,1
779,73,67,4,4,66,4,4,100,7,3,283
780,58,6,4,8,6,4,8,10,7,3,82
781,67,46,4,16,45,4,16,70,7,3,276
782,34,74,2,6,74,3,6,119,3,0,1
783,77,80,6,0,71,0,6,111,1,0,301
784,60,21,4,1,21,4,1,35,7,3,265
785,77,80,6,0,71,0,6,110,0,0,295
786,25,41,2,15,41,3,15,65,3,0,0
787,77,80,6,0,71,0,6,110,0,3,294
788,0,72,0,6,71,0,6,110,0,0,294
789,77,80,6,0,71,0,6,110,0,0,294
790,24,38,2,14,38,3,14,61,3,0,0
791,68,50,4,17,49,4,17,75,7,3,109
792,27,48,2,17,48,3,17,74,3,0,0
793,1,73,0,6,72,0,6,113,0,0,6
794,0,72,0,6,71,0,6,110,0,0,294
795,0,72,0,6,71,0,6,111,1,0,301
796,1,73,0,6,72,0,6,114,1,0,301
797,19,19,2,1,20,3,1,34,3,0,0
798,78,12,6,10,7,0,10,13,1,0,301
799,78,12,6,10,7,0,10,12,0,0,294
800,78,12,6,10,7,0,10,12,0,3,293
801,78,12,6,10,7,0,10,12,0,0,293
802,3,7,0,10,7,0,10,12,0,0,293
803,4,13,0,5,13,0,5,21,0,0,294
804,74,71,4,7,70,4,7,108,7,3,261
805,26,44,2,16,44,3,16,69,3,0,0
806,4,13,0,5,13,0,5,22,1,0,301
807,23,35,2,13,35,3,13,57,3,0,0
808,65,40,4,14,39,4,14,62,7,3,251
809,64,37,4,13,36,4,13,58,7,3,56
810,66,43,4,15,42,4,15,66,7,3,188
811,30,57,2,20,57,3,20,86,3,0,0
812,5,14,0,5,14,0,5,24,0,0,6
813,5,14,0,5,14,0,5,25,1,0,301
814,15,0,2,2,1,3,2,3,3,0,0
815,63,33,4,11,32,4,11,52,7,3,286
816,31,60,2,12,60,3,12,90,3,0,0
817,62,29,4,3,28,4,3,46,7,3,159
818,61,24,4,9,24,4,9,39,7,3,66
819,20,22,2,9,23,3,9,38,3,0,0
820,33,69,2,7,69,3,7,107,3,0,0
821,29,54,2,19,54,3,19,82,3,0,0
822,35,77,2,0,77,3,0,125,3,0,1
823,2,68,0,7,67,0,7,102,0,0,6
824,2,68,0,7,67,0,7,103,1,0,301
825,22,31,2,11,31,3,11,51,3,0,0
826,3,7,0,10,7,0,10,12,0,0,293
827,3,7,0,10,7,0,10,13,1,0,301
828,70,56,4,19,55,4,19,83,7,3,15
829,28,51,2,18,51,3,18,78,3,0,0
830,79,25,6,9,13,0,5,22,1,0,301
831,79,25,6,9,13,0,5,21,0,0,294
832,79,25,6,9,13,0,5,21,0,3,293
833,57,2,4,2,2,4,2,4,7,3,198
834,4,13,0,5,13,0,5,21,0,0,293
835,16,4,2,8,5,3,8,9,3,0,0
836,79,25,6,9,13,0,5,21,0,0,293
837,76,79,4,0,78,4,0,126,7,3,20
838,59,11,4,10,11,4,10,18,7,3,243
839,71,59,4,20,58,4,20,87,7,3,51
840,72,62,4,12,61,4,12,91,7,3,96
841,21,27,2,3,27,3,3,45,3,0,1
842,75,76,4,6,75,4,6,120,7,3,105
843,17,9,2,10,10,3,10,17,3,0,0
844,69,53,4,18,52,4,18,79,7,3,7
845,18,17,2,5,18,3,5,31,3,0,0
846,32,65,2,4,65,3,4,99,3,0,1
847,73,67,4,4,66,4,4,100,7,3,147
848,58,6,4,8,6,4,8,10,7,3,32
849,67,46,4,16,45,4,16,70,7,3,232
850,34,74,2,6,74,3,6,119,3,0,1
851,60,21,4,1,21,4,1,35,7,3,217
852,25,41,2,15,41,3,15,65,3,0,0
853,24,38,2,14,38,3,14,61,3,0,0
854,77,80,6,0,71,0,6,111,1,0,301
855,77,80,6,0,71,0,6,110,0,0,294
856,77,80,6,0,71,0,6,110,0,3,293
857,0,72,0,6,71,0,6,110,0,0,293
858,77,80,6,0,71,0,6,110,0,0,293
859,68,50,4,17,49,4,17,75,7,3,19
860,27,48,2,17,48,3,17,74,3,0,0
861,0,72,0,6,71,0,6,110,0,0,293
862,1,73,0,6,72,0,6,113,0,0,6
863,19,19,2,1,20,3,1,34,3,0,0
864,0,72,0,6,71,0,6,111,1,0,301
865,1,73,0,6,72,0,6,114,1,0,301
866,78,12,6,10,7,0,10,13,1,0,301
867,74,71,4,7,70,4,7,108,7,3,163
868,26,44,2,16,44,3,16,69,3,0,0
869,78,12,6,10,7,0,10,12,0,0,293
870,78,12,6,10,7,0,10,12,0,3,136
871,23,35,2,13,35,3,13,57,3,0,0
872,65,40,4,14,39,4,14,62,7,3,202
873,78,12,6,10,7,0,10,12,0,0,136
874,4,13,0,5,13,0,5,21,0,0,293
875,3,7,0,10,7,0,10,12,0,0,136
876,64,37,4,13,36,4,13,58,7,3,280
877,66,43,4,15,42,4,15,66,7,3,12
878,4,13,0,5,13,0,5,22,1,0,301
879,30,57,2,20,57,3,20,86,3,0,0
880,5,14,0,5,14,0,5,24,0,0,6
881,5,14,0,5,14,0,5,25,1,0,301
882,15,0,2,2,1,3,2,3,3,0,0
883,63,33,4,11,32,4,11,52,7,3,128
884,31,60,2,12,60,3,12,90,3,0,0
885,62,29,4,3,28,4,3,46,7,3,279
886,61,24,4,9,24,4,9,39,7,3,233
887,20,22,2,9,23,3,9,38,3,0,0
888,33,69,2,7,69,3,7,107,3,0,0
889,29,54,2,19,54,3,19,82,3,0,0
890,35,77,2,0,77,3,0,125,3,0,1
891,3,7,0,10,7,0,10,12,0,0,136
892,2,68,0,7,67,0,7,102,0,0,6
893,22,31,2,11,31,3,11,51,3,0,0
894,3,7,0,10,7,0,10,13,1,0,301
895,70,56,4,19,55,4,19,83,7,3,234
896,2,68,0,7,67,0,7,103,1,0,301
897,28,51,2,18,51,3,18,78,3,0,0
898,57,2,4,2,2,4,2,4,7,3,11
899,16,4,2,8,5,3,8,9,3,0,0
900,79,25,6,9,13,0,5,22,1,0,301
901,76,79,4,0,78,4,0,126,7,3,10
902,79,25,6,9,13,0,5,21,0,0,293
903,79,25,6,9,13,0,5,21,0,3,136
904,79,25,6,9,13,0,5,21,0,0,136
905,4,13,0,5,13,0,5,21,0,0,136
906,59,11,4,10,11,4,10,18,7,3,67
907,71,59,4,20,58,4,20,87,7,3,274
908,72,62,4,12,61,4,12,91,7,3,39
909,21,27,2,3,27,3,3,45,3,0,1
910,75,76,4,6,75,4,6,120,7,3,282
911,17,9,2,10,10,3,10,17,3,0,0
912,69,53,4,18,52,4,18,79,7,3,65
913,18,17,2,5,18,3,5,31,3,0,0
914,32,65,2,4,65,3,4,99,3,0,1
915,73,67,4,4,66,4,4,100,7,3,55
916,58,6,4,8,6,4,8,10,7,3,91
917,67,46,4,16,45,4,16,70,7,3,92
918,34,74,2,6,74,3,6,119,3,0,1
919,60,21,4,1,21,4,1,35,7,3,165
920,25,41,2,15,41,3,15,65,3,0,0
921,24,38,2,14,38,3,14,61,3,0,0
922,77,80,6,0,71,0,6,111,1,0,301
923,77,80,6,0,71,0,6,110,0,0,293
924,77,80,6,0,71,0,6,110,0,3,136
925,77,80,6,0,71,0,6,110,0,0,136
926,0,72,0,6,71,0,6,110,0,0,136
927,68,50,4,17,49,4,17,75,7,3,207
928,27,48,2,17,48,3,17,74,3,0,0
929,1,73,0,6,72,0,6,113,0,0,6
930,19,19,2,1,20,3,1,34,3,0,0
931,1,73,0,6,72,0,6,114,1,0,301
932,0,72,0,6,71,0,6,110,0,0,136
933,0,72,0,6,71,0,6,111,1,0,301
934,74,71,4,7,70,4,7,108,7,3,162
935,23,35,2,13,35,3,13,57,3,0,0
936,26,44,2,16,44,3,16,69,3,0,0
937,78,12,6,10,7,0,10,13,1,0,301
938,78,12,6,10,7,0,10,12,0,0,136
939,78,12,6,10,7,0,10,12,0,3,1
940,65,40,4,14,39,4,14,62,7,3,211
941,66,43,4,15,42,4,15,66,7,3,70
942,64,37,4,13,36,4,13,58,7,3,132
943,4,13,0,5,13,0,5,21,0,0,136
944,78,12,6,10,7,0,10,12,0,0,1
945,30,57,2,20,57,3,20,86,3,0,0
946,3,7,0,10,7,0,10,12,0,0,1
947,4,13,0,5,13,0,5,22,1,0,301
948,5,14,0,5,14,0,5,24,0,0,6
949,5,14,0,5,14,0,5,25,1,0,301
950,15,0,2,2,1,3,2,3,3,0,0
951,63,33,4,11,32,4,11,52,7,3,37
952,31,60,2,12,60,3,12,90,3,0,0
953,62,29,4,3,28,4,3,46,7,3,270
954,61,24,4,9,24,4,9,39,7,3,123
955,20,22,2,9,23,3,9,38,3,0,0
956,29,54,2,19,54,3,19,82,3,0,0
957,33,69,2,7,69,3,7,107,3,0,0
958,35,77,2,0,77,3,0,125,3,0,1
959,70,56,4,19,55,4,19,83,7,3,285
960,3,7,0,10,7,0,10,12,0,0,1
961,2,68,0,7,67,0,7,102,0,0,6
962,22,31,2,11,31,3,11,51,3,0,0
963,3,7,0,10,7,0,10,13,1,0,301
964,2,68,0,7,67,0,7,103,1,0,301
965,28,51,2,18,51,3,18,78,3,0,0
966,57,2,4,2,2,4,2,4,7,3,35
967,16,4,2,8,5,3,8,9,3,0,0
968,76,79,4,0,78,4,0,126,7,3,26
969,79,25,6,9,13,0,5,22,1,0,301
970,79,25,6,9,13,0,5,21,0,0,136
971,59,11,4,10,11,4,10,18,7,3,61
972,79,25,6,9,13,0,5,21,0,3,1
973,79,25,6,9,13,0,5,21,0,0,1
974,71,59,4,20,58,4,20,87,7,3,150
975,4,13,0,5,13,0,5,21,0,0,1
976,72,62,4,12,61,4,12,91,7,3,236
977,21,27,2,3,27,3,3,45,3,0,1
978,75,76,4,6,75,4,6,120,7,3,228
979,17,9,2,10,10,3,10,17,3,0,0
980,69,53,4,18,52,4,18,79,7,3,264
981,18,17,2,5,18,3,5,31,3,0,0
982,32,65,2,4,65,3,4,99,3,0,1
983,73,67,4,4,66,4,4,100,7,3,209
984,58,6,4,8,6,4,8,10,7,3,53
985,67,46,4,16,45,4,16,70,7,3,110
986,34,74,2,6,74,3,6,119,3,0,1
987,60,21,4,1,21,4,1,35,7,3,29
988,25,41,2,15,41,3,15,65,3,0,0
989,24,38,2,14,38,3,14,61,3,0,0
990,77,80,6,0,71,0,6,111,1,0,301
991,77,80,6,0,71,0,6,110,0,0,136
992,77,80,6,0,71,0,6,110,0,3,1
993,77,80,6,0,71,0,6,110,0,0,1
994,68,50,4,17,49,4,17,75,7,3,246
995,0,72,0,6,71,0,6,110,0,0,1
996,27,48,2,17,48,3,17,74,3,0,0
997,19,19,2,1,20,3,1,34,3,0,0
998,1,73,0,6,72,0,6,113,0,0,6
999,1,73,0,6,72,0,6,114,1,0,301
1000,0,72,0,6,71,0,6,110,0,0,1
1001,77,80,6,0,0,2,2,1,3,3,1
1002,77,80,6,0,26,2,3,42,3,3,1
1003,77,80,6,0,28,4,3,46,7,0,125
1004,77,80,6,0,66,4,4,100,7,0,125
1005,77,80,6,0,70,4,7,108,7,0,125
1006,77,80,6,0,64,2,4,96,3,3,1
1007,77,80,6,0,68,2,7,105,3,3,1
1008,77,80,6,0,75,4,6,120,7,0,125
1009,77,80,6,0,73,2,6,116,3,3,1
1010,77,80,6,0,76,2,0,122,3,3,1
1011,77,80,6,0,78,4,0,126,7,0,125
1012,77,80,6,0,0,2,2,1,3,3,1
1013,77,80,6,0,26,2,3,42,3,3,1
1014,77,80,6,0,2,4,2,4,7,0,125
1015,77,80,6,0,28,4,3,46,7,0,125
1016,77,80,6,0,66,4,4,100,7,0,125
1017,77,80,6,0,68,2,7,105,3,3,1
1018,77,80,6,0,64,2,4,96,3,3,1
1019,77,80,6,0,70,4,7,108,7,0,125
1020,77,80,6,0,73,2,6,116,3,3,1
1021,77,80,6,0,75,4,6,120,7,0,125
1022,77,80,6,0,78,4,0,126,7,0,125
1023,77,80,6,0,76,2,0,122,3,3,1
1024,77,80,6,0,2,4,2,4,7,0,125
1025,77,80,6,0,28,4,3,46,7,0,125
1026,77,80,6,0,0,2,2,1,3,3,1
1027,77,80,6,0,64,2,4,96,3,3,1
1028,77,80,6,0,26,2,3,42,3,3,1
1029,77,80,6,0,70,4,7,108,7,0,125
1030,77,80,6,0,66,4,4,100,7,0,125
1031,77,80,6,0,68,2,7,105,3,3,1
1032,77,80,6,0,73,2,6,116,3,3,1
1033,77,80,6,0,75,4,6,120,7,0,125
1034,77,80,6,0,78,4,0,126,7,0,125
1035,77,80,6,0,76,2,0,122,3,3,1
1036,77,80,6,0,2,4,2,4,7,0,125
1037,77,80,6,0,0,2,2,1,3,3,1
1038,77,80,6,0,28,4,3,46,7,0,125
1039,77,80,6,0,26,2,3,42,3,3,1
1040,77,80,6,0,64,2,4,96,3,3,1
1041,77,80,6,0,66,4,4,100,7,0,125
1042,77,80,6,0,70,4,7,108,7,0,125
1043,77,80,6,0,68,2,7,105,3,3,1
1044,77,80,6,0,76,2,0,122,3,3,1
1045,77,80,6,0,75,4,6,120,7,0,125
1046,77,80,6,0,73,2,6,116,3,3,1
1047,77,80,6,0,78,4,0,126,7,0,125
1048,77,80,6,0,0,2,2,1,3,3,1
1049,77,80,6,0,2,4,2,4,7,0,125
1050,77,80,6,0,26,2,3,42,3,3,1
1051,77,80,6,0,64,2,4,96,3,3,1
1052,77,80,6,0,28,4,3,46,7,0,125
1053,77,80,6,0,66,4,4,100,7,0,125
1054,77,80,6,0,73,2,6,116,3,3,1
1055,77,80,6,0,75,4,6,120,7,0,125
1056,77,80,6,0,68,2,7,105,3,3,1
1057,77,80,6,0,70,4,7,108,7,0,125
1058,77,80,6,0,76,2,0,122,3,3,1
1059,77,80,6,0,78,4,0,126,7,0,125
1060,12,26,5,3,11,4,10,18,7,3,296
1061,20,22,2,9,23,3,9,38,3,3,1
1062,12,26,5,3,11,4,10,18,7,3,296
1063,20,22,2,9,23,3,9,38,3,3,1
1064,12,26,5,3,11,4,10,18,7,3,296
1065,20,22,2,9,23,3,9,38,3,3,1
1066,12,26,5,3,11,4,10,18,7,3,296
1067,20,22,2,9,23,3,9,38,3,3,1
1068,12,26,5,3,11,4,10,18,7,3,296
1069,20,22,2,9,23,3,9,38,3,3,1
1070,12,26,5,3,11,4,10,18,7,3,296
1071,20,22,2,9,23,3,9,38,3,3,1
1072,12,26,5,3,11,4,10,18,7,3,296
1073,12,26,5,3,11,4,10,18,7,3,296
1074,20,22,2,9,23,3,9,38,3,3,1
1075,12,26,5,3,11,4,10,18,7,3,296
1076,20,22,2,9,23,3,9,38,3,3,1
1077,12,26,5,3,11,4,10,18,7,3,296
1078,20,22,2,9,23,3,9,38,3,3,1
1079,12,26,5,3,11,4,10,18,7,3,296
1080,20,22,2,9,23,3,9,38,3,3,1
1081,12,26,5,3,11,4,10,18,7,3,296
1082,20,22,2,9,23,3,9,38,3,3,1
1083,12,26,5,3,11,4,10,18,7,3,296
1084,12,26,5,3,11,4,10,18,7,3,296
1085,20,22,2,9,23,3,9,38,3,3,1
1086,12,26,5,3,11,4,10,18,7,3,296
1087,20,22,2,9,23,3,9,38,3,3,1
1088,12,26,5,3,11,4,10,18,7,3,296
1089,20,22,2,9,23,3,9,38,3,3,1
1090,12,26,5,3,11,4,10,18,7,3,296
1091,20,22,2,9,23,3,9,38,3,3,1
1092,12,26,5,3,11,4,10,18,7,3,296
1093,20,22,2,9,23,3,9,38,3,3,1
1094,12,26,5,3,11,4,10,18,7,3,296
1095,20,22,2,9,23,3,9,38,3,3,1
1096,12,26,5,3,11,4,10,18,7,3,296
1097,12,26,5,3,11,4,10,18,7,3,296
1098,20,22,2,9,23,3,9,38,3,3,1
1099,12,26,5,3,11,4,10,18,7,3,296
1100,20,22,2,9,23,3,9,38,3,3,1
1101,12,26,5,3,11,4,10,18,7,3,296
1102,20,22,2,9,23,3,9,38,3,3,1
1103,12,26,5,3,11,4,10,18,7,3,296
1104,20,22,2,9,23,3,9,38,3,3,1
1105,12,26,5,3,11,4,10,18,7,3,296
1106,20,22,2,9,23,3,9,38,3,3,1
1107,12,26,5,3,11,4,10,18,7,3,296
1108,12,26,5,3,11,4,10,18,7,3,296
1109,20,22,2,9,23,3,9,38,3,3,1
1110,12,26,5,3,11,4,10,18,7,3,296
1111,20,22,2,9,23,3,9,38,3,3,1
1112,12,26,5,3,11,4,10,18,7,3,296
1113,20,22,2,9,23,3,9,38,3,3,1
1114,12,26,5,3,11,4,10,18,7,3,296
1115,20,22,2,9,23,3,9,38,3,3,1
1116,12,26,5,3,11,4,10,18,7,3,296
1117,20,22,2,9,23,3,9,38,3,3,1
1118,12,26,5,3,11,4,10,18,7,3,296
1119,12,26,5,3,11,4,10,18,7,3,296
1120,20,22,2,9,23,3,9,38,3,3,1
1121,12,26,5,3,11,4,10,18,7,3,296
1122,20,22,2,9,23,3,9,38,3,3,1
1123,12,26,5,3,11,4,10,18,7,3,296
1124,20,22,2,9,23,3,9,38,3,3,1
1125,12,26,5,3,11,4,10,18,7,3,296
1126,20,22,2,9,23,3,9,38,3,3,1
1127,12,26,5,3,11,4,10,18,7,3,296
1128,20,22,2,9,23,3,9,38,3,3,1
1129,12,26,5,3,11,4,10,18,7,3,296
1130,12,26,5,3,11,4,10,18,7,3,296
1131,20,22,2,9,23,3,9,38,3,3,1
1132,12,26,5,3,11,4,10,18,7,3,296
1133,20,22,2,9,23,3,9,38,3,3,1
1134,12,26,5,3,11,4,10,18,7,3,296
1135,20,22,2,9,23,3,9,38,3,3,1
1136,12,26,5,3,11,4,10,18,7,3,296
1137,20,22,2,9,23,3,9,38,3,3,1
1138,12,26,5,3,11,4,10,18,7,3,296
1139,20,22,2,9,23,3,9,38,3,3,1
1140,12,26,5,3,11,4,10,18,7,3,296
1141,20,22,2,9,23,3,9,38,3,3,1
1142,12,26,5,3,11,4,10,18,7,3,296
1143,12,26,5,3,11,4,10,18,7,3,296
1144,20,22,2,9,23,3,9,38,3,3,1
1145,12,26,5,3,11,4,10,18,7,3,296
1146,20,22,2,9,23,3,9,38,3,3,1
1147,12,26,5,3,11,4,10,18,7,3,296
1148,20,22,2,9,23,3,9,38,3,3,1
1149,12,26,5,3,11,4,10,18,7,3,296
1150,20,22,2,9,23,3,9,38,3,3,1
1151,12,26,5,3,11,4,10,18,7,3,296
1152,20,22,2,9,23,3,9,38,3,3,1
1153,12,26,5,3,11,4,10,18,7,3,296
1154,12,26,5,3,11,4,10,18,7,3,296
1155,20,22,2,9,23,3,9,38,3,3,1
